canonical_smiles,pchembl_value
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCNCC1)CCCC3)C(O)=N2,6.7
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1N1CCCC(O)C1,5.75
CCC[C@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(O)=NCCCc1ccccc1,4.92
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)c1nc(CC2CCCCC2)cs1,4.58
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)c1ncc(CC2CCCCC2)s1,4.8
CC[C@@H](C)[C@H](N=C(O)CC[C@@H]1N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)N=C1O)C(=O)O,5.96
CC[C@@H](C)[C@H](N=C(O)[C@H](CCC(=O)O)N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)N=C1O)C(=O)O,5.92
CC[C@@H](C)[C@H](N=C(O)[C@@H]1CCC(O)=N[C@@H](Cc2ccc(OP(=O)(O)O)cc2)C(O)=N[C@@H](CCC(=O)O)C(O)=N1)C(=O)O,5.23
CC[C@@H](C)[C@H](N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H]1CCC(O)=N[C@@H](Cc2ccc(OP(=O)(O)O)cc2)C(O)=N1)C(=O)O,5.48
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C(=O)O)C(O)=N[C@H](CCC(=O)O)CC(O)=N[C@H](C(=O)O)C(C)C,4.46
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1N(CCO)C(C)C,5.0
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=NC(C)c1nc(SCC2CCCCC2)c(C(N)=O)n1C,5.07
CN(C)C1CCN(CCn2nc(-c3ccc(NC(=O)OC(C)(C)C)cc3)c3c(N)ncnc32)CC1,7.15
CC[C@H](C)[C@H](N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,5.949999999999999
CN(CCCC1CCCCC1)C(=O)[C@H](CCC(=O)O)N=C(O)N(CC(=O)O)Cc1ccc(OP(=O)(O)O)cc1,5.16
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=NCCCC1CCCCC1,6.1
CC[C@H](N=C(O)[C@H](Cc1ccc(P(=O)(O)O)cc1)N=C(C)O)C(=O)N(C)CCCC1CCCCC1,5.21
CC[C@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(=O)N(C)CCCC1CCCCC1,4.92
N=c1[nH]cc(-c2ccncc2)c2scc(-c3ccc(NC(O)=Nc4cc(C(F)(F)F)ccc4F)cc3)c12,7.2
Cc1ccc(N=C(O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(Cl)ncn1,5.345000000000001
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncn3)ncnc21,4.58
O=c1c2c(O)c(O)ccc2c2cc(O)c(O)cc2n1Cc1ccc(S(=O)(=O)c2ccccc2)cc1,5.14
O=c1c2cc(O)c(O)cc2c2cc(O)c(O)cc2n1Cc1ccc(S(=O)(=O)c2ccccc2)cc1,5.7
Cc1ccc(N=C(O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1,6.73
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5cncnc54)c3)cc(C(F)(F)F)c2)cn1,7.08
OC(=Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,4.3
COc1cc(N=c2c(C#N)c[nH]c3cc(C#Cc4cccnc4)ccc23)cc(OC)c1OC,7.05
COc1cc(N=c2c(C#N)c[nH]c3ccc(C#Cc4cccnc4)cc23)cc(OC)c1OC,6.04
COCC(O)=Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,4.36
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CN=C4O,6.19
Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,4.3
CC(O)=N[C@@H](Cc1ccccc1)C(=O)Oc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,5.23
COc1cc(N=c2c(C#N)c[nH]c3sc(-c4ccc(CN5CCOCC5)cc4)cc23)c(Cl)cc1Cl,6.08
COc1cc(N=c2c(C#N)c[nH]c3cc(-c4cc(CN5CCOCC5)cs4)ccc23)c(Cl)cc1Cl,7.43
COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCOCC5)s4)ccc23)c(Cl)cc1Cl,7.63
COc1cc(N=c2c(C#N)c[nH]c3ccc(-c4csc(CN5CCOCC5)c4)cc23)c(Cl)cc1Cl,5.995
COc1cc(N=c2c(C#N)c[nH]c3cc(-c4csc(CN5CCOCC5)c4)ccc23)c(Cl)cc1Cl,7.635
CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Oc5ccc(Cl)cc5Cl)c4s3)cc2)CC1,6.24
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCSCC5)cc4)sc23)c(Cl)cc1Cl,6.4
COc1cc(N=c2c(C#N)c[nH]c3cc(-c4cc(CN5CCSCC5)cs4)ccc23)c(Cl)cc1Cl,7.279999999999999
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(C(=O)N5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl,7.145
Cc1ccc(N=C(O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3cncnc3)ncc2C1,8.7
N#Cc1c[nH]c2ccc(-c3ccc(CN)cc3)cc2c1=N[C@@H]1C[C@H]1c1ccccc1,7.07
COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccncc4)ccc23)cc(OC)c1OC,7.72
COc1cc(N=c2c(C#N)c[nH]c3ccc(/C=C/c4ccncc4)cc23)cc(OC)c1OC,6.13
COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4cc[n+]([O-])cc4)ccc23)cc(OC)c1OC,7.96
O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,4.44
CN1CCN(Cc2cc(-c3ccc4c(=Nc5ccc(Cl)cc5Cl)c(C#N)c[nH]c4c3)co2)CC1,7.27
COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(N5CCN(C)CC5)c4)sc23)c(Cl)cc1Cl,6.8
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)sc23)c(Cl)cc1Cl,7.015
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCNCC5)cc4)sc23)c(Cl)cc1Cl,7.42
CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Nc5ccc(Cl)cc5Cl)c4s3)cc2)CC1,6.35
COCC(=O)N1CCO[C@@H](c2nc(-c3ccc(C(O)=Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(=N)[nH]ccn23)C1,6.91
CC(O)Cn1cc(-c2c[nH]c(=N)c3c(-c4ccc(NC(O)=Nc5cccc(F)c5)cc4)csc23)cn1,7.3
CCCn1cc(-c2c[nH]c(=N)c3c(-c4ccc(NC(O)=Nc5cccc(F)c5)cc4)csc23)cn1,7.5
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C4(C#N)CC4)cc3)nnc2c1,7.14
COc1cccc(-c2cn(-c3ccc(C(=O)Nc4ccc(P(=O)(O)O)c(P(=O)(O)O)c4)cc3)c3ncnc(N)c23)c1,6.06
COc1cccc(-c2cn(-c3cccc(C(O)=Nc4ccc(P(=O)(O)O)c(P(=O)(O)O)c4)c3)c3ncnc(N)c23)c1,5.6
Cc1cccc(C(O)=Nc2ccc(C)c(Nc3nc4ccccc4n3-c3cc(N)ncn3)c2)c1,6.06
Cc1cccc(N=C(O)c2ccc(C)c(Nc3nc4ccccc4n3-c3cc(N)ncn3)c2)c1,5.14
COc1cccc(N=C(O)c2ccc(C)c(Nc3nc4ccccc4n3-c3cc(N)ncn3)c2)c1,5.36
CCN(CC)C(=O)c1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,6.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)nc21,7.52
CCCCNCc1ccc(-c2cc3ncc(C#N)c(Nc4cc(OC)c(Cl)cc4Cl)c3s2)cc1,7.005
CN1CCN(C(=O)c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1,7.46
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl,7.135
COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(CN5CCN(C)CC5)n4)sc23)c(Cl)cc1Cl,6.505
O=C(O)CCc1c(/C=C2\C(O)=Nc3cc(-c4ccccc4)ccc32)[nH]c2c1CCCC2,6.96
N#Cc1ccccc1-c1ccc(CN2CCSC[C@H](NC(=O)c3ccc(OP(=O)(O)O)cc3)C2=O)cc1,5.61
CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(O)=NC3=O)c3ccccc32)CC1,4.08
NC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)N=C2O)c2cn(c3ccccc23)CCO1,4.05
CCOc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)c[nH]c(=N)c34)cc2)cc1,7.8
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)c[nH]c(=N)c34)cc2)cc1,8.1
Cc1ccc(-c2nn(-c3cccc(C(O)=NCc4ccc(P(=O)(O)O)c(P(=O)(O)O)c4)c3)c3ncnc(N)c23)cc1,6.5
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.28
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,7.847142857142857
CN1CCN(c2ccc(N=c3cc4c(c[nH]3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1,7.64
Cc1cc(-c2c(Cl)ccc(O)c2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,8.96
Cc1cc(-c2c(Cl)cccc2Cl)cc2c1nc(Nc1ccc(OCCN3CCCC3)cc1)n[n+]2[O-],7.04
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCC[N+]4([O-])CCCC4)cc3)nc12,8.14
CCN(CCOc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1)C(C)=O,8.04
CCOc1cc(Nc2c(C#N)cnc3cc(-c4csc(CN5CCN(C)CC5)c4)sc23)c(Cl)cc1Cl,5.55
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc12,8.54
Cc1cc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nnc2cc1-c1cc(O)ccc1Cl,8.47
Cc1cc(-c2c(F)cccc2F)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,6.68
Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N)cc2[nH]1,6.41
O=C(N[C@H]1CSCCN(Cc2ccc(C(=O)c3ccccc3)cc2)C1=O)c1ccc(OP(=O)(O)O)cc1,4.73
Cc1cccc(N=C(O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)c[nH]c(=N)c34)cc2)c1,6.4
Cc1cccc(N=C(O)Nc2ccc(-c3csc4c(C#CCN(C)C)c[nH]c(=N)c34)cc2)c1,6.4
CCCCn1c(-c2cc(-c3cccc4[nH]ncc34)ccc2C)cn2c3c(O)nc(=O)n(C)c3nc12,7.34
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,7.849999999999999
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1cccc(Cl)c1Cl,6.85
Cc1cc(-c2c(Cl)ccc(O)c2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,8.82
Cc1cc(-c2c(Cl)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,9.15
Cc1cc(-c2ccccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,7.459999999999999
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(=Nc3cccc(OCCN4CCCC4)c3)[nH]c12,8.74
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,8.807500000000001
Cc1cc2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2cc1-c1cc(O)ccc1Cl,8.38
CNC(=O)c1cc(Oc2ccc3oc(=Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)[nH]c3c2)ccn1,6.14
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(=Nc3cccc(SCCN4CCCC4)c3)[nH]c12,8.47
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(SCCN4CCCC4)cc3)nc12,8.37
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(=Nc3ccc(C(=O)NCCN4CCCC4)nc3)[nH]c12,8.59
CN1CCN(c2ccc(N=c3nc4c(c[nH]3)C=C(c3cc(O)ccc3Cl)N3C(=O)CCN43)cc2)CC1,6.12
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(=Nc3ccc(C(=O)N4CCN(CCO)CC4)nc3)[nH]c12,7.99
Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2-c1cccc(-c2cnnn2CCCCCCC(O)=NO)c1,6.72
Cc1cc(-c2c(F)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,8.51
Cc1cc2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2cc1-c1cc(O)ccc1F,7.86
C=CC(O)=N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.84
Cc1cc(-c2cc(O)ccc2Br)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,8.39
CCN(CC)CCOc1cccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)c1,7.77
CCN(CC)CCOc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,8.05
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,8.44
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1cc(O)ccc1Cl,8.8
Cc1cc(-c2c(O)cccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,7.896666666666666
Cc1cnc(F)cc1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,6.69
OC1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,5.34
Cc1cc(F)ccc1-c1cc2nnc(Nc3ccc(C(=O)NCCN4CCCC4)o3)nc2cc1C,6.92
Cc1cc(-c2ccc(O)c(F)c2)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,6.81
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1cc(O)ccc1F,8.07
Cc1cc(-c2cccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,8.28
Cc1cc(-c2c(O)cccc2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,6.91
O=C(N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O)c1ccc(OP(=O)(O)O)cc1,5.82
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)c1nc(Cc2ccc3ccccc3c2)no1,4.19
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](CO)c1nc(Cc2ccc3ccccc3c2)no1,4.0
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C4(CN)CC4)cc3)nnc2c1,7.12
Cc1cc(-c2ccccc2)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,6.47
Cc1cc2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2cc1-c1cccc(O)c1,7.75
Cc1cc2c(Nc3nc4ccccc4s3)c(C#N)cnc2cc1OCCCN1CCCCC1,6.68
Cc1ccncc1-c1cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc2cc1C,7.33
Fc1ccc(CNc2nc(SCCN3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)cc1,5.92
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(CN(CCO)C(C)C)cc3)nc12,8.82
Cc1cc(-c2cc(N)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,7.29
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1Nc1cc(O)ccc1Cl,5.0
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,5.75
Cc1ccncc1-c1cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc2cc1C,7.35
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)o3)nnc2c1,7.03
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(S(=O)(=O)N4CCNCC4)cc3)nnc2c1,6.89
Cc1cccc(C)c1-c1cc(C)c2[nH]c(=Nc3cccc(S(=O)(=O)N4CCNCC4)c3)nnc2c1,6.986666666666667
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1ccccc1,6.5
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(=N)O,6.1
Cc1ccccc1-c1cc2n[nH]c(=Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc2cc1O,6.93
COc1cc(N=c2c(C#N)c[nH]c3cc4c(cc23)ncn4CCN2CCOCC2)cc(OC)c1OC,6.7
COc1cc2nc(=Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)[nH]nc2cc1-c1cccc(O)c1,7.42
Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,7.5200000000000005
CC(Cn1ncc2c(Nc3cc(O)ccc3Cl)nc(SCCN3CCOCC3)nc21)c1ccccc1,7.22
CC(Cn1ncc2c(Nc3cccc(Cl)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1,6.01
ClC(Cn1ncc2c(NCc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,5.54
CC(Cn1ncc2c(Nc3cccc(F)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1,5.63
CN=c1nc2c(c[nH]1)c(-c1ccc(N3CCN(C)CC3)nc1)nn2Cc1cn(Cc2ccccc2)nn1,5.08
OC(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)=NCc1ccccc1,6.050000000000001
Cc1cccc(C)c1Nc1ncc(-c2cccc(OCCN3CCCC3)c2)n2cncc12.Cl,6.63
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCCN3CCCC3)cc2)n2cncc12,6.92
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCCN3CCOCC3)cc2)n2cncc12,6.795
COc1cccc(-c2cn(-c3ccc(CCN4CCC(O)CC4)cc3)c3ncnc(N)c23)c1,7.7
CCc1ccc2nc(Nc3cc(Cc4ccccc4)[nH]c(=N[C@H]4CC[C@H](O)CC4)n3)sc2c1,7.4
Cc1cc(-c2cccc(N)c2)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,6.55
Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1ccccc1N,7.04
COc1cc(N=c2c(C#N)c[nH]c3cc4[nH]c(=NCCN5CCOCC5)[nH]c4cc23)cc(OC)c1OC,6.75
COc1cc(N=c2[nH]n3c(N[C@H](CO)Cc4cccnc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,7.65
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ncc(C(O)=NCCN4CCCC4)s3)nnc2c1,6.54
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3nc(C(O)=NCCN4CCCC4)cs3)nnc2c1,7.84
Cc1cc2c(Nc3ccc4[nH]c(=N)sc4c3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1,7.3
CC(C)C[C@H](N=C(O)OC(C)(C)C)C(=O)Oc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,5.38
OCCOCCN1CCN(CCO/N=C2C(=C3/C(O)=Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1,9.08
CCN1CCN(Cc2ccc(N=C(O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,6.47
CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(F)ccc5c4OCO5)ncnc3c2)CC1,7.2
COc1ccc(-n2nc3c(c2-c2ccc(C(C)(C)C)cc2)C(=O)CC(C)(C)C3)cc1,4.46
COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CN=C2O)cc(OC)c1OC,5.36
CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,5.92
c1cc(Nc2ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c23)c2c(c1)OCO2,6.6
Cn1c(SSc2c(C(=O)NCC(O)CO)c3ccccc3n2C)c(C(=O)NCC(O)CO)c2ccccc21,4.65
CP(C)(=O)c1ccc(Nc2nc(C3CCCC3)nc3c2ncn3CCc2cccc(O)c2)cc1,9.275
Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C(C)C)nc21,9.05
CC(Cn1ncc2c(Nc3cccc(O)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1.Cl,7.16
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(S(=O)(=O)NCCN(C)C)cc3)nnc2c1,7.84
Cc1cccc(C)c1-c1cc(C)c2[nH]c(=Nc3cccc(S(=O)(=O)NCCN(C)C)c3)nnc2c1,7.38
COC(C(=O)N1Cc2[nH]nc(N=C(O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,8.3
COc1cc(N=c2[nH]n3c(N[C@@H](CO)C(C)C)cc(-c4ccccc4)nc3c2C(N)=O)cc(OC)c1,7.17
CC(Cn1ncc2c(Nc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,5.84
Cc1ccc(C(O)=Nc2cc(C(C)(C)C)nn2C)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.34
CCN1CCN(c2ccc(Nc3cc(N(C)C(O)=Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,5.53
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOC4)c23)c1,7.0
C[C@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=NC(CCC(=O)O)C(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(=N)O,4.87
Cc1noc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCN(C)CC4)cc3)nnc2c1,6.21
CNc1cncc(-c2cnc(O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)n1,6.92
COc1cnc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)c1,7.5
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)n1,7.73
COc1cc(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)c(Cl)cn1,6.4
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(C/C=C/c2ccccc2)C1=O,6.55
COC(=O)c1ccc(CN2CCCC[C@H](N=C(O)[C@H](Cc3ccc(OP(=O)(O)O)cc3)N=C(C)O)C2=O)cc1,7.24
CCOc1ccc2cc(-c3nn(CCC4CCN(CC)CC4)c4ncnc(N)c34)ccc2c1.Cl,5.2
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1.Cl,5.62
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,7.7
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(O)=N2,6.82
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(CC(=O)c2ccc(N(C)C)cc2)C1=O,5.03
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)N1CCN(C)CC1)CCCC3)C(O)=N2,6.52
CN1CCN(CCCN=c2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(O)=NC(C)(C)C)nc3[nH]2)CC1,7.51
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(CCCc2ccccc2)C1=O,6.54
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(=O)N(C)CCCc1ccccc1,5.46
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=NCC(=O)N(CCCC(=O)O)CCCc1ccccc1,4.85
CCc1ccccc1CCN=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O,5.34
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(O)=N2,6.675
CCN(CC)CCCCN=c1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(O)=NC(C)(C)C)nc2[nH]1,7.36
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(O)=N2,7.08
