smiles_i,smiles_j,diff
CCCc1ccc(CN2CCCC[C@H](N=C(O)[C@H](Cc3ccc(OP(=O)(O)O)cc3)N=C(C)O)C2=O)cc1,COC(=O)c1cc(C[C@@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-1.3309926986694336
CCCc1ccc(CN2CCCC[C@H](N=C(O)[C@H](Cc3ccc(OP(=O)(O)O)cc3)N=C(C)O)C2=O)cc1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)N=C(O)[C@@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(C)C,1.609238624572754
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC[C@@H](C)[C@H](N=C(O)CC[C@H](N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(=O)O)C(=O)O,1.100693702697754
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC[C@@H](C)[C@H](N=C(O)[C@H](CCC(=O)O)N=C(O)CC[C@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(=O)O)C(=O)O,1.0358047485351562
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC([O-])=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C([O-])=N[C@H]1CCCCN(CCCC2CCCCC2)C1=O,-1.2747011184692383
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccs3)cc2)C1=O,-3.3290586471557617
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.8519372940063477
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=N)O,-1.4259686470031738
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-1.3078694343566895
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2cccc(-c3ccccc3C#N)c2)C1=O,-1.3290586471557617
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccc(F)cc3F)cc2)C1=O,-1.2824335098266602
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-2.8519372940063477
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=NC(Cc1ccc(P(=O)(O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(=N)O)cc21,-1.3290586471557617
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-2.391206741333008
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.2041196823120117
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)c(C=O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-4.40824031829834
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(C(=O)O)c(C=O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.7269988059997559
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.165698528289795
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(CC(=O)O)c(C(=O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.1529674530029297
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(C(C(=O)O)C(=O)O)c(C(=O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.3290586471557617
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccc4ccccc34)cc2)C1=O,-1.6508440971374512
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,COC(=O)c1cc(C[C@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(F)(C(=O)O)C(=O)O,-2.806180000305176
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,COC(=O)c1cc(C[C@@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-2.9610815048217773
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](C)C(=O)N(CCCC(=O)O)CCCc1ccccc1,COC(=O)c1cc(C[C@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-1.0611052513122559
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC([O-])=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C([O-])=N[C@H]1CCCCN(CCCC2CCCCC2)C1=O,-1.4030194282531738
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccs3)cc2)C1=O,-3.4573769569396973
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.9802556037902832
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=N)O,-1.5542869567871094
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-1.436187744140625
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2cccc(-c3ccccc3C#N)c2)C1=O,-1.4573769569396973
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccc(F)cc3F)cc2)C1=O,-1.4107518196105957
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-2.980255603790283
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=NC(Cc1ccc(P(=O)(O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(=N)O)cc21,-1.4573769569396973
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-2.5195250511169434
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.3324379920959473
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)c(C=O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-4.536558628082275
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(C(=O)O)c(C=O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.8553171157836914
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.2940168380737305
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(CC(=O)O)c(C(=O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.2812857627868652
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(C(C(=O)O)C(=O)O)c(C(=O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.4573769569396973
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccc4ccccc34)cc2)C1=O,-1.7791624069213867
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,COC(=O)c1cc(C[C@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(F)(C(=O)O)C(=O)O,-2.9344983100891113
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,COC(=O)c1cc(C[C@@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-3.089399814605713
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@H](C)C(O)=NCCc1ccccc1)C(C)C,COC(=O)c1cc(C[C@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-1.1894235610961914
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC([O-])=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C([O-])=N[C@H]1CCCCN(CCCC2CCCCC2)C1=O,-1.7189412117004395
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccs3)cc2)C1=O,-3.773298740386963
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-2.296177387237549
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=N)O,-1.870208740234375
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CCCCCN(CCCCC)C(=O)[C@@H](C)N=C(O)[C@@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(C)C,-1.1042919158935547
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-1.7521095275878906
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2cccc(-c3ccccc3C#N)c2)C1=O,-1.773298740386963
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccc(F)cc3F)cc2)C1=O,-1.7266736030578613
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2cccc(C(=O)c3ccccc3)c2)C1=O,-1.046299934387207
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccc(Cl)cc3)cc2)C1=O,-1.136476993560791
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.296177387237549
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=NC(Cc1ccc(P(=O)(O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(=N)O)cc21,-1.773298740386963
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-2.835446834564209
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.648359775543213
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)c(C=O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-4.852480411529541
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CCCCCCN(CCCCCC)C(=O)[C@@H](C)N=C(O)[C@@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(C)C,-1.250420093536377
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(C(=O)O)c(C=O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-2.171238899230957
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.609938621520996
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(CC(=O)O)c(C(=O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-1.5972075462341309
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(C(C(=O)O)C(=O)O)c(C(=O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-3.773298740386963
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccc4ccccc34)cc2)C1=O,-2.0950841903686523
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,COC(=O)c1cc(C[C@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(F)(C(=O)O)C(=O)O,-3.250420093536377
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,COC(=O)c1cc(C[C@@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-3.4053215980529785
CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=NCCc1ccccc1)C(C)C,COC(=O)c1cc(C[C@H](N=C(C)O)C(O)=N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O,-1.505345344543457
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC([O-])=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C([O-])=N[C@H]1CCCCN(CCCC2CCCCC2)C1=O,-1.9456424713134766
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3cccs3)cc2)C1=O,-4.0
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CCCCN(Cc2ccc(C(C)(C)C)cc2)C1=O,-1.1153936386108398
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,-2.522878646850586
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=N)O,-2.096909999847412
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(=O)N(CCCC(=O)O)CCCc1ccccc1,-1.176091194152832
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CCCCCN(CCCCC)C(=O)[C@@H](C)N=C(O)[C@@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(C)C,-1.3309931755065918
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CCCCCN(CCCCC)C(=O)[C@H](C)N=C(O)[C@@H](N=C(O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N=C(C)O)C(C)C,-1.04575777053833
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2ccc(-c3ccccc3C#N)cc2)C1=O,-1.9788107872009277
CC(O)=N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC1CCCCC1)C(=N)O,CC(O)=N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(O)=N[C@H]1CSCCN(Cc2cccc(-c3ccccc3C#N)c2)C1=O,-2.0
